FEATURE_ID,FEATURE_NA,LATITUDE,LONGITUDE,OID_,FEATURE__1,FEATURE__2,FEATURE_CL,STATE_ALPH,STATE_NUME,COUNTY_NAM,COUNTY_NUM,PRIMARY_LA,PRIMARY_LO,PRIMARY__1,PRIMARY__2,SOURCE_LAT,SOURCE_LON,SOURCE_L_1,SOURCE_L_2,ELEVATION,MAP_NAME
      910280.000000,Rito del Ojo,          36.193349,        -106.753650,34938,910280,Rito del Ojo,Stream,NM,35,Rio Arrib,39,361136N,1064513W,                 36,               -107,361033N,1064655W,36.17583,-106.782,2359,Gallina
      910281.000000,Rito del Oso,          35.871142,        -105.565572,34939,910281,Rito del Oso,Stream,NM,35,Mora,33,355216N,1053356W,                 36,               -106,355227N,1053202W,35.87417,-105.534,2863,Elk Mount
      910282.000000,Rito la Cueva,          35.824467,        -106.794482,34940,910282,Rito la Cueva,Stream,NM,35,Sandoval,43,354928N,1064740W,                 36,               -107,355224N,1065045W,35.87333,-106.846,2206,San Migue
      910284.000000,Rito la Presa,          36.128084,        -105.510569,34941,910284,Rito la Presa,Stream,NM,35,Taos,55,360741N,1053038W,                 36,               -106,361315N,1052521W,36.22086,-105.423,2591,Tres Rito
      910285.000000,Rito la Vega,          35.557539,        -105.540014,34942,910285,Rito la Vega,Stream,NM,35,San Migue,47,353327N,1053224W,                 36,               -106,353607N,1053110W,35.60194,-105.519,2428,Lower Col
      910286.000000,Rito Anastacio,          36.083629,        -106.825039,34943,910286,Rito Anastacio,Stream,NM,35,Rio Arrib,39,360501N,1064930W,                 36,               -107,360620N,1065010W,36.10556,-106.836,3089,Nacimient
      910288.000000,Rito Angostura,          36.106696,        -105.485291,34944,910288,Rito Angostura,Stream,NM,35,Taos,55,360624N,1052907W,                 36,               -105,360244N,1053219W,36.04558,-105.539,2698,Holman
      910289.000000,Rito Atascoso,          35.661702,        -105.587238,34945,910289,Rito Atascoso,Stream,NM,35,San Migue,47,353942N,1053514W,                 36,               -106,354056N,1053608W,35.68222,-105.602,2605,Honey Boy
      910290.000000,Rito Azul,          35.930029,        -105.604461,34946,910290,Rito Azul,Stream,NM,35,Mora,33,355548N,1053616W,                 36,               -106,355645N,1053759W,35.94586,-105.633,3031,Pecos Fal
      910291.000000,Rito Bonito,          36.313918,        -105.458066,34947,910291,Rito Bonito,Stream,NM,35,Taos,55,361850N,1052729W,                 36,               -105,362000N,1052548W,36.33333,-105.43,2631,Shady Bro
      910292.000000,Rito Cafe,          36.021963,        -106.706426,34948,910292,Rito Cafe,Stream,NM,35,Rio Arrib,39,360119N,1064223W,                 36,               -107,360330N,1064546W,36.05835,-106.763,2662,Jarosa
      910293.000000,Rito Canejo,          35.950305,        -105.732795,34949,910293,Rito Canejo,Stream,NM,35,Santa Fe,49,355701N,1054358W,                 36,               -106,355526N,1054350W,35.92389,-105.731,2667,Truchas P
      910294.000000,Rito Cebolla,          35.892817,        -105.216954,34950,910294,Rito Cebolla,Stream,NM,35,Mora,33,355334N,1051301W,                 36,               -105,355508N,1052045W,35.91892,-105.346,2090,Rainsvill
      910295.000000,Rito Chaperito,          35.674479,        -105.640016,34951,910295,Rito Chaperito,Stream,NM,35,San Migue,47,354028N,1053824W,                 36,               -106,354227N,1053810W,35.7075,-105.636,2554,Rosilla P
      910296.000000,Rito Chavez,          35.772816,        -105.368902,34952,910296,Rito Chavez,Stream,NM,35,San Migue,47,354622N,1052208W,                 36,               -105,354546N,1052535W,35.76281,-105.426,2243,Sapello
      910297.000000,Rito Claro,          36.761140,        -105.426671,34953,910297,Rito Claro,Stream,NM,35,Taos,55,364540N,1052536W,                 37,               -105,364651N,1052454W,36.78083,-105.415,2882,Latir Pea
      910298.000000,Rito Creek,          34.348105,        -108.507009,34954,910298,Rito Creek,Stream,NM,35,Catron,3,342053N,1083025W,                 34,               -109,342019N,1081157W,34.33867,-108.199,2089,Armstrong
      910299.000000,Rito Encino,          36.212795,        -106.574480,34955,910299,Rito Encino,Stream,NM,35,Rio Arrib,39,361246N,1063428W,                 36,               -107,360637N,1063225W,36.1103,-106.54,1960,Youngsvil
      910300.000000,Rito Garcia,          35.933089,        -105.407236,34956,910300,Rito Garcia,Stream,NM,35,Mora,33,355559N,1052426W,                 36,               -105,355613N,1052759W,35.93694,-105.466,2351,Gascon
      910301.000000,Rito de las Quemazones,          35.645870,        -105.542237,34957,910301,Rito de las Quemazones,Stream,NM,35,San Migue,47,353845N,1053232W,                 36,               -106,353848N,1053035W,35.64667,-105.51,2675,Honey Boy
      910302.000000,Rito Jaroso,          35.897806,        -105.742240,34958,910302,Rito Jaroso,Stream,NM,35,Santa Fe,49,355352N,1054432W,                 36,               -106,355443N,1054510W,35.91197,-105.753,3069,Truchas P
      910303.000000,Rito Las Trampas,          35.838920,        -105.610294,34959,910303,Rito Las Trampas,Stream,NM,35,San Migue,47,355020N,1053637W,                 36,               -106,355018N,1053430W,35.83833,-105.575,2706,Elk Mount
      910304.000000,Rito Leche,          36.010574,        -106.971705,34960,910304,Rito Leche,Stream,NM,35,Sandoval,43,360038N,1065818W,                 36,               -107,360310N,1065134W,36.0528,-106.859,2097,Cuba
      910305.000000,Rito Manzanares,          35.618092,        -105.605016,34961,910305,Rito Manzanares,Stream,NM,35,San Migue,47,353705N,1053618W,                 36,               -106,354100N,1053620W,35.68337,-105.606,2339,Lower Col
      910306.000000,Rito Morphy,          35.918925,        -105.345568,34962,910306,Rito Morphy,Stream,NM,35,Mora,33,355508N,1052044W,                 36,               -105,355638N,1052849W,35.94392,-105.48,2231,Mora
      910307.000000,Rito Olguin,          35.755024,        -106.992263,34963,910307,Rito Olguin,Stream,NM,35,Sandoval,43,354518N,1065932W,                 36,               -107,354715N,1065118W,35.78752,-106.855,1934,La Ventan
      910308.000000,Rito Oscuro,          35.849196,        -105.696962,34964,910308,Rito Oscuro,Stream,NM,35,Santa Fe,49,355057N,1054149W,                 36,               -106,355026N,1054440W,35.84056,-105.744,2749,Cowles
      910309.000000,Rito Osha,          36.264751,        -105.467789,34965,910309,Rito Osha,Stream,NM,35,Taos,55,361553N,1052804W,                 36,               -105,361721N,1052710W,36.28917,-105.453,2647,Shady Bro
      910310.000000,Rito Pelon,          36.036964,        -106.592813,34966,910310,Rito Pelon,Stream,NM,35,Rio Arrib,39,360213N,1063534W,                 36,               -107,360104N,1063425W,36.01778,-106.574,2714,Cerro del
      910311.000000,Rito Perro,          35.872807,        -105.672795,34967,910311,Rito Perro,Stream,NM,35,Mora,33,355222N,1054022W,                 36,               -106,355415N,1053934W,35.9042,-105.659,2879,Cowles
      910312.000000,Rito Primero,          36.785025,        -105.583617,34968,910312,Rito Primero,Stream,NM,35,Taos,55,364706N,1053501W,                 37,               -106,364628N,1053012W,36.77444,-105.503,2390,Cerro
      910313.000000,Rito Quemazon,          35.664480,        -105.585571,34969,910313,Rito Quemazon,Stream,NM,35,San Migue,47,353952N,1053508W,                 36,               -106,354148N,1053433W,35.69667,-105.576,2614,Honey Boy
      910314.000000,Rito Quien Sabe,          36.268641,        -105.423900,34970,910314,Rito Quien Sabe,Stream,NM,35,Taos,55,361607N,1052526W,                 36,               -105,361530N,1052443W,36.25833,-105.412,2841,Shady Bro
      910315.000000,Rito Redondo,          36.098351,        -106.748094,34971,910315,Rito Redondo,Stream,NM,35,Rio Arrib,39,360554N,1064453W,                 36,               -107,360540N,1064731W,36.09446,-106.792,2711,Jarosa
      910316.000000,Rito Resumidero,          36.096962,        -106.737538,34972,910316,Rito Resumidero,Stream,NM,35,Rio Arrib,39,360549N,1064415W,                 36,               -107,360657N,1064601W,36.11585,-106.767,2580,Jarosa
      910317.000000,Rito Ruidoso,          35.580316,        -105.562237,34973,910317,Rito Ruidoso,Stream,NM,35,San Migue,47,353449N,1053344W,                 36,               -106,353715N,1053040W,35.62083,-105.511,2293,Lower Col
      910318.000000,Rito San Jose,          35.833646,        -105.414180,34974,910318,Rito San Jose,Stream,NM,35,San Migue,47,355001N,1052451W,                 36,               -105,355315N,1053046W,35.88753,-105.513,2277,Rociada
      910319.000000,Rito Sandoval,          36.136695,        -105.530847,34975,910319,Rito Sandoval,Stream,NM,35,Taos,55,360812N,1053151W,                 36,               -106,360908N,1053121W,36.15222,-105.523,2572,Tres Rito
      910320.000000,Rito Seco,          36.082241,        -106.622258,34976,910320,Rito Seco,Stream,NM,35,Rio Arrib,39,360456N,1063720W,                 36,               -107,360233N,1063344W,36.0425,-106.562,2388,Cerro del
      910322.000000,Rito Torito,          35.658369,        -105.586405,34977,910322,Rito Torito,Stream,NM,35,San Migue,47,353930N,1053511W,                 36,               -106,354147N,1053338W,35.69639,-105.561,2594,Honey Boy
      910362.000000,Rock Creek,          33.726730,        -107.330313,34978,910362,Rock Creek,Stream,NM,35,Socorro,53,334336N,1071949W,                 34,               -107,334302N,1072221W,33.71722,-107.373,1817,San Juan
      910363.000000,Rock Creek,          36.631405,        -106.203357,34979,910363,Rock Creek,Stream,NM,35,Rio Arrib,39,363753N,1061212W,                 37,               -106,364036N,1061152W,36.67667,-106.198,2621,Burned Mo
      910364.000000,Rock Creek,          33.622289,        -107.120032,34980,910364,Rock Creek,Stream,NM,35,Socorro,53,333720N,1070712W,                 34,               -107,334226N,1071706W,33.70729,-107.285,1439,Paraje We
      910365.000000,Rock Creek,          36.904471,        -105.044445,34981,910365,Rock Creek,Stream,NM,35,Colfax,7,365416N,1050240W,                 37,               -105,365109N,1050657W,36.85253,-105.116,2343,Vermejo P
      910406.000000,Rocky Arroyo,          32.522615,        -104.348568,34982,910406,Rocky Arroyo,Stream,NM,35,Eddy,15,323121N,1042055W,                 33,               -104,322108N,1044627W,32.35233,-104.774,972,Lake McMi
      910486.000000,S A Creek,          33.871442,        -108.875625,34983,910486,S A Creek,Stream,NM,35,Catron,3,335217N,1085232W,                 34,               -109,335726N,1085851W,33.95727,-108.981,2099,Luna
      910498.000000,Sabino Creek,          35.945313,        -103.937192,34984,910498,Sabino Creek,Stream,NM,35,Harding,21,355643N,1035614W,                 36,               -104,360117N,1040121W,36.02142,-104.022,1493,Sabino
      910500.000000,Sacaton Creek,          33.040901,        -108.707834,34985,910500,Sacaton Creek,Stream,NM,35,Grant,17,330227N,1084228W,                 33,               -109,331558N,1084123W,33.26618,-108.69,1449,Buckhorn
      910506.000000,Sacramento River,          32.346773,        -105.513032,34986,910506,Sacramento River,Stream,NM,35,Otero,35,322048N,1053047W,                 32,               -106,324747N,1054848W,32.79648,-105.813,1343,Stockard
      910544.000000,Salado Creek,          33.143405,        -107.404753,34987,910544,Salado Creek,Stream,NM,35,Sierra,51,330836N,1072417W,                 33,               -107,330745N,1074128W,33.12924,-107.691,1429,Williamsb
      910545.000000,Salado Creek,          33.525081,        -105.461370,34988,910545,Salado Creek,Stream,NM,35,Lincoln,27,333130N,1052741W,                 34,               -105,333838N,1053909W,33.64397,-105.652,1810,Capitan P
      910546.000000,Salado Creek,          36.122241,        -106.989485,34989,910546,Salado Creek,Stream,NM,35,Sandoval,43,360720N,1065922W,                 36,               -107,360816N,1065316W,36.1378,-106.888,2177,Cuba
